country_name_heat,iso3,country_mortality_rates,year,std_deathrate,crude_deathrate,deaths,deaths_percent,population,pyll,pyll_percent,age_group,value_heatdata,unit,source,country_heatdata,iso3_heatdata,parameter_description
Romania,ROU,Romania,2012,448.243,448.5357,61838,100,13786641,6536.8533,100,20-64,448.243,"Aged-standardized death rate per 100,000 persons",WHO,Romania,ROU,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Romania,ROU,Romania,2012,697.6541,727.4389,113054,100,15541374,7691.5321,100,20-74,697.6541,"Aged-standardized death rate per 100,000 persons",WHO,Romania,ROU,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Romania,ROU,Romania,2012,1333.1986,1463.3652,102761,100,7022239,5702.7789,100,45-74,1333.1986,"Aged-standardized death rate per 100,000 persons",WHO,Romania,ROU,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Romania,ROU,Romania,2012,912.5644,978.5466,51545,100,5267506,4548.1002,100,45-64,912.5644,"Aged-standardized death rate per 100,000 persons",WHO,Romania,ROU,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Russian Federation,RUS,Russian Federation,2011,1783.8329,1816.7216,916140,100,50428199,8530.4495,100,45-74,1783.8329,"Aged-standardized death rate per 100,000 persons",WHO,Russian Federation,RUS,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Russian Federation,RUS,Russian Federation,2011,778.3971,783.7514,743265,100,94834277,13442.2626,100,20-64,778.3971,"Aged-standardized death rate per 100,000 persons",WHO,Russian Federation,RUS,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Russian Federation,RUS,Russian Federation,2011,1331.7055,1348.4306,541351,100,40146744,7425.0211,100,45-64,1331.7055,"Aged-standardized death rate per 100,000 persons",WHO,Russian Federation,RUS,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Russian Federation,RUS,Russian Federation,2011,383.1768,369.2139,201914,100,54687533,6017.2416,100,20-44,383.1768,"Aged-standardized death rate per 100,000 persons",WHO,Russian Federation,RUS,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Russian Federation,RUS,Russian Federation,2011,1052.1469,1063.641,1118054,100,105115732,14547.691,100,20-74,1052.1469,"Aged-standardized death rate per 100,000 persons",WHO,Russian Federation,RUS,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
San Marino,SMR,San Marino,2000,208.8114,204.2722,35,100,17134,3504.8606,100,20-64,208.8114,"Aged-standardized death rate per 100,000 persons",WHO,San Marino,SMR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
San Marino,SMR,San Marino,2000,608.1537,664.0106,60,100,9036,2671.3264,100,45-74,608.1537,"Aged-standardized death rate per 100,000 persons",WHO,San Marino,SMR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
San Marino,SMR,San Marino,2000,382.9431,391.5663,26,100,6640,1988.4309,100,45-64,382.9431,"Aged-standardized death rate per 100,000 persons",WHO,San Marino,SMR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
San Marino,SMR,San Marino,2000,84.4317,85.7633,9,100,10494,1516.4297,100,20-44,84.4317,"Aged-standardized death rate per 100,000 persons",WHO,San Marino,SMR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
San Marino,SMR,San Marino,2000,334.5676,353.3026,69,100,19530,4187.7561,100,20-74,334.5676,"Aged-standardized death rate per 100,000 persons",WHO,San Marino,SMR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Serbia,SRB,Serbia,2012,1296.7218,1440.4752,40599,100,2818445,6399.0141,100,45-74,1296.7218,"Aged-standardized death rate per 100,000 persons",WHO,Serbia,SRB,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Serbia,SRB,Serbia,2012,409.721,485.5691,21894,100,4508936,6497.9239,100,20-64,409.721,"Aged-standardized death rate per 100,000 persons",WHO,Serbia,SRB,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Serbia,SRB,Serbia,2012,833.0813,910.5326,19315,100,2121286,4985.2859,100,45-64,833.0813,"Aged-standardized death rate per 100,000 persons",WHO,Serbia,SRB,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Serbia,SRB,Serbia,2012,107.3208,108.0142,2579,100,2387650,1512.638,100,20-44,107.3208,"Aged-standardized death rate per 100,000 persons",WHO,Serbia,SRB,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Serbia,SRB,Serbia,2012,675.3929,829.374,43178,100,5206095,7911.6522,100,20-74,675.3929,"Aged-standardized death rate per 100,000 persons",WHO,Serbia,SRB,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Slovakia,SVK,Slovakia,2010,831.5881,845.4457,12240,100,1447757,4267.9956,100,45-64,831.5881,"Aged-standardized death rate per 100,000 persons",WHO,Slovakia,SVK,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Slovakia,SVK,Slovakia,2010,110.3227,105.8032,2245,100,2121864,1714.0117,100,20-44,110.3227,"Aged-standardized death rate per 100,000 persons",WHO,Slovakia,SVK,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Slovakia,SVK,Slovakia,2010,1241.8853,1238.011,22679,100,1831890,5236.1214,100,45-74,1241.8853,"Aged-standardized death rate per 100,000 persons",WHO,Slovakia,SVK,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Slovakia,SVK,Slovakia,2010,650.7705,630.3882,24924,100,3953754,6950.1331,100,20-74,650.7705,"Aged-standardized death rate per 100,000 persons",WHO,Slovakia,SVK,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Slovakia,SVK,Slovakia,2010,410.85,405.7854,14485,100,3569621,5982.0074,100,20-64,410.85,"Aged-standardized death rate per 100,000 persons",WHO,Slovakia,SVK,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Slovenia,SVN,Slovenia,2010,280.6088,296.3442,3902,100,1316712,4364.7705,100,20-64,280.6088,"Aged-standardized death rate per 100,000 persons",WHO,Slovenia,SVN,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Slovenia,SVN,Slovenia,2010,561.8726,570.6876,3305,100,579126,3138.3421,100,45-64,561.8726,"Aged-standardized death rate per 100,000 persons",WHO,Slovenia,SVN,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Slovenia,SVN,Slovenia,2010,833.5641,877.4735,6695,100,762986,3948.3049,100,45-74,833.5641,"Aged-standardized death rate per 100,000 persons",WHO,Slovenia,SVN,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Slovenia,SVN,Slovenia,2010,79.7061,80.9397,597,100,737586,1226.4284,100,20-44,79.7061,"Aged-standardized death rate per 100,000 persons",WHO,Slovenia,SVN,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Slovenia,SVN,Slovenia,2010,439.7577,485.948,7292,100,1500572,5174.7334,100,20-74,439.7577,"Aged-standardized death rate per 100,000 persons",WHO,Slovenia,SVN,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Spain,ESP,Spain,2012,601.9784,625.0376,100549,100,16086872,2648.1416,100,45-74,601.9784,"Aged-standardized death rate per 100,000 persons",WHO,Spain,ESP,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Spain,ESP,Spain,2012,400.4974,397.903,48329,100,12145924,2065.5181,100,45-64,400.4974,"Aged-standardized death rate per 100,000 persons",WHO,Spain,ESP,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Spain,ESP,Spain,2012,316.5292,332.7764,110690,100,33262577,3559.4761,100,20-74,316.5292,"Aged-standardized death rate per 100,000 persons",WHO,Spain,ESP,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Spain,ESP,Spain,2012,55.5471,59.0427,10141,100,17175705,911.3346,100,20-44,55.5471,"Aged-standardized death rate per 100,000 persons",WHO,Spain,ESP,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Spain,ESP,Spain,2012,199.2764,199.4091,58470,100,29321629,2976.8527,100,20-64,199.2764,"Aged-standardized death rate per 100,000 persons",WHO,Spain,ESP,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Sweden,SWE,Sweden,2012,593.7372,683.3112,23380,100,3421574,2588.521,100,45-74,593.7372,"Aged-standardized death rate per 100,000 persons",WHO,Sweden,SWE,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Sweden,SWE,Sweden,2012,314.3968,385.9355,25223,100,6535548,3447.0091,100,20-74,314.3968,"Aged-standardized death rate per 100,000 persons",WHO,Sweden,SWE,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Sweden,SWE,Sweden,2012,355.1338,373.6021,9050,100,2422363,1794.6841,100,45-64,355.1338,"Aged-standardized death rate per 100,000 persons",WHO,Sweden,SWE,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Sweden,SWE,Sweden,2012,58.9999,59.1848,1843,100,3113974,858.4881,100,20-44,58.9999,"Aged-standardized death rate per 100,000 persons",WHO,Sweden,SWE,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Sweden,SWE,Sweden,2012,182.389,196.7546,10893,100,5536337,2653.1723,100,20-64,182.389,"Aged-standardized death rate per 100,000 persons",WHO,Sweden,SWE,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Switzerland,CHE,Switzerland,2010,361.2417,362.6333,7779,100,2145142,1924.7303,100,45-64,361.2417,"Aged-standardized death rate per 100,000 persons",WHO,Switzerland,CHE,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Switzerland,CHE,Switzerland,2010,565.8771,591.8188,16797,100,2838200,2521.2108,100,45-74,565.8771,"Aged-standardized death rate per 100,000 persons",WHO,Switzerland,CHE,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Switzerland,CHE,Switzerland,2010,54.8784,57.5133,1564,100,2719370,841.8979,100,20-44,54.8784,"Aged-standardized death rate per 100,000 persons",WHO,Switzerland,CHE,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Switzerland,CHE,Switzerland,2010,298.9375,330.3782,18361,100,5557570,3363.1087,100,20-74,298.9375,"Aged-standardized death rate per 100,000 persons",WHO,Switzerland,CHE,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Switzerland,CHE,Switzerland,2010,182.5298,192.0645,9343,100,4864512,2766.6282,100,20-64,182.5298,"Aged-standardized death rate per 100,000 persons",WHO,Switzerland,CHE,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Tajikistan,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,20-64,165.5960346397,"Aged-standardized death rate per 100,000 persons",GBD,Tajikistan,TJK,"All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (no data for Tajikistan, value for Tajikistan and age group 20-64)"
Tajikistan,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,20-74,165.5960346397,"Aged-standardized death rate per 100,000 persons",GBD,Tajikistan,TJK,"All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (no data for Tajikistan, value for Tajikistan and age group 20-74)"
Tajikistan,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,20-44,782.0873660216,"Aged-standardized death rate per 100,000 persons",GBD,Tajikistan,TJK,"All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (no data for Tajikistan, value for Tajikistan and age group 20-44)"
Tajikistan,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,45-64,1029.7263431298,"Aged-standardized death rate per 100,000 persons",GBD,Tajikistan,TJK,"All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (no data for Tajikistan, value for Tajikistan and age group 45-64)"
Tajikistan,TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,45-74,333.7163103511,"Aged-standardized death rate per 100,000 persons",GBD,Tajikistan,TJK,"All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (no data for Tajikistan, value for Tajikistan and age group 45-74)"
TFYR Macedonia,MKD,TFYR Macedonia,2010,748.0221,750.8999,3907,100,520309,3546.1525,100,45-64,748.0221,"Aged-standardized death rate per 100,000 persons",WHO,TFYR Macedonia,MKD,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
TFYR Macedonia,MKD,TFYR Macedonia,2010,361.8966,350.7558,4562,100,1300620,4829.8213,100,20-64,361.8966,"Aged-standardized death rate per 100,000 persons",WHO,TFYR Macedonia,MKD,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
TFYR Macedonia,MKD,TFYR Macedonia,2010,86.0926,83.9409,655,100,780311,1283.6688,100,20-44,86.0926,"Aged-standardized death rate per 100,000 persons",WHO,TFYR Macedonia,MKD,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
TFYR Macedonia,MKD,TFYR Macedonia,2010,1244.4339,1270.0425,8515,100,670450,4612.632,100,45-74,1244.4339,"Aged-standardized death rate per 100,000 persons",WHO,TFYR Macedonia,MKD,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
TFYR Macedonia,MKD,TFYR Macedonia,2010,639.3303,632.0821,9170,100,1450761,5896.3008,100,20-74,639.3303,"Aged-standardized death rate per 100,000 persons",WHO,TFYR Macedonia,MKD,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Turkey,TUR,Turkey,2011,954.7659,875.3924,154550,100,17654940,2435.7662,100,45-74,954.7659,"Aged-standardized death rate per 100,000 persons",WHO,Turkey,TUR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Turkey,TUR,Turkey,2011,561.5163,534.7076,76897,100,14381132,1934.6474,100,45-64,561.5163,"Aged-standardized death rate per 100,000 persons",WHO,Turkey,TUR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Turkey,TUR,Turkey,2011,83.2932,79.7211,23321,100,29253242,1318.652,100,20-44,83.2932,"Aged-standardized death rate per 100,000 persons",WHO,Turkey,TUR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Turkey,TUR,Turkey,2011,282.5529,229.6767,100218,100,43634374,3253.2994,100,20-64,282.5529,"Aged-standardized death rate per 100,000 persons",WHO,Turkey,TUR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Turkey,TUR,Turkey,2011,499.519,379.1897,177871,100,46908182,3754.4182,100,20-74,499.519,"Aged-standardized death rate per 100,000 persons",WHO,Turkey,TUR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Turkmenistan,TKM,NA,NA,NA,NA,NA,NA,NA,NA,NA,20-64,1015.1686481169,"Aged-standardized death rate per 100,000 persons",GBD,Turkmenistan,TKM,"All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (no data for Turkmenistan, value for Turkmenistan and age group 20-64)"
Turkmenistan,TKM,NA,NA,NA,NA,NA,NA,NA,NA,NA,20-74,577.8501384505,"Aged-standardized death rate per 100,000 persons",GBD,Turkmenistan,TKM,"All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (no data for Turkmenistan, value for Turkmenistan and age group 20-74)"
Turkmenistan,TKM,NA,NA,NA,NA,NA,NA,NA,NA,NA,20-44,218.3414551975,"Aged-standardized death rate per 100,000 persons",GBD,Turkmenistan,TKM,"All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (no data for Turkmenistan, value for Turkmenistan and age group 20-44)"
Turkmenistan,TKM,NA,NA,NA,NA,NA,NA,NA,NA,NA,45-64,1015.1686481169,"Aged-standardized death rate per 100,000 persons",GBD,Turkmenistan,TKM,"All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (no data for Turkmenistan, value for Turkmenistan and age group 45-64)"
Turkmenistan,TKM,NA,NA,NA,NA,NA,NA,NA,NA,NA,45-74,1323.7312584581,"Aged-standardized death rate per 100,000 persons",GBD,Turkmenistan,TKM,"All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (no data for Turkmenistan, value for Turkmenistan and age group 45-74)"
Ukraine,UKR,Ukraine,2012,1687.2926,1811.2318,296685,100,16380289,7926.3552,100,45-74,1687.2926,"Aged-standardized death rate per 100,000 persons",WHO,Ukraine,UKR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Ukraine,UKR,Ukraine,2012,289.7602,282.8417,48014,100,16975575,4459.6482,100,20-44,289.7602,"Aged-standardized death rate per 100,000 persons",WHO,Ukraine,UKR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Ukraine,UKR,Ukraine,2012,957.2383,1033.3985,344699,100,33355864,12386.0034,100,20-74,957.2383,"Aged-standardized death rate per 100,000 persons",WHO,Ukraine,UKR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Ukraine,UKR,Ukraine,2012,1189.5449,1221.4072,152344,100,12472826,6530.7121,100,45-64,1189.5449,"Aged-standardized death rate per 100,000 persons",WHO,Ukraine,UKR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Ukraine,UKR,Ukraine,2012,664.6704,680.3697,200358,100,29448401,10990.3603,100,20-64,664.6704,"Aged-standardized death rate per 100,000 persons",WHO,Ukraine,UKR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
United Kingdom,GBR,United Kingdom,2010,724.3011,783.806,166861,100,21288559,3034.7709,100,45-74,724.3011,"Aged-standardized death rate per 100,000 persons",WHO,United Kingdom,GBR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
United Kingdom,GBR,United Kingdom,2010,83.121,84.3274,17949,100,21284907,1222.1924,100,20-44,83.121,"Aged-standardized death rate per 100,000 persons",WHO,United Kingdom,GBR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
United Kingdom,GBR,United Kingdom,2010,455.4481,469.5283,74604,100,15889137,2295.0918,100,45-64,455.4481,"Aged-standardized death rate per 100,000 persons",WHO,United Kingdom,GBR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
United Kingdom,GBR,United Kingdom,2010,389.3563,434.0967,184810,100,42573466,4256.9633,100,20-74,389.3563,"Aged-standardized death rate per 100,000 persons",WHO,United Kingdom,GBR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
United Kingdom,GBR,United Kingdom,2010,238.2573,248.9721,92553,100,37174044,3517.2842,100,20-64,238.2573,"Aged-standardized death rate per 100,000 persons",WHO,United Kingdom,GBR,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Uzbekistan,UZB,Uzbekistan,2005,1173.1361,970.2072,31132,100,3208799,2355.9993,100,45-64,1173.1361,"Aged-standardized death rate per 100,000 persons",WHO,Uzbekistan,UZB,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Uzbekistan,UZB,Uzbekistan,2005,200.0691,186.044,18628,100,10012685,2941.9321,100,20-44,200.0691,"Aged-standardized death rate per 100,000 persons",WHO,Uzbekistan,UZB,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Uzbekistan,UZB,Uzbekistan,2005,605.5137,376.3571,49760,100,13221484,5297.9314,100,20-64,605.5137,"Aged-standardized death rate per 100,000 persons",WHO,Uzbekistan,UZB,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Uzbekistan,UZB,Uzbekistan,2005,1014.6993,598.9724,83763,100,13984450,5952.573,100,20-74,1014.6993,"Aged-standardized death rate per 100,000 persons",WHO,Uzbekistan,UZB,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
Uzbekistan,UZB,Uzbekistan,2005,1905.7012,1639.951,65135,100,3971765,3010.6409,100,45-74,1905.7012,"Aged-standardized death rate per 100,000 persons",WHO,Uzbekistan,UZB,All cause mortality rate in {{if (comparisoncase == 'ref') 'reference' else 'counterfactual'}} case (value for {{country}} and age group {{age_group}})
